CODITEM,ITEM,LINEA,ANIO,SEMANA,DEMANDA,DEMANDA_T_1,DEMANDA_T_2,MEDIA_MOVIL_4,STD_4,ES_CRITICO,STOCK_MINIMO
30413,"CODO ROSCABLE 1/2"" X 90",AAPP,2026,4,20.0,26.0,257.0,166.5,171.27463326482413,True,416
30423,"TUBO DE 1/2"" DE AGUA CALIENTE- ROJA",AAPP,2026,4,1.0,3.0,27.0,8.0,12.701705922171769,True,20
30433,"TEE ROSCABLE  DE 1/2""",AAPP,2026,4,2.0,162.0,77.0,60.75,76.19875327064085,True,152
30491,"LLAVE DE PASO DE 1/2""",AAPP,2026,4,10.0,25.0,18.0,13.5,10.3440804327886,True,34
AAPP-010,"NEPLO PERDIDO 1/2""",AAPP,2026,4,6.0,16.0,78.0,65.25,71.3366432253906,True,163
AAPP-017,TEE 2/4 PEGABLE,AAPP,2026,4,4.0,3.0,5.0,3.25,1.7078251276599308,True,8
AAPP-050,TUBO DE PRESION 25 X1.1,AAPP,2026,4,1.0,5.0,12.0,9.5,8.346656017032604,True,24
OF1-024,"CODO PRESION 32"" X 90",AAPP,2026,4,4.0,6.0,8.0,6.5,1.914854215512676,True,16
90001,CEMENTO PORTLAND TIPO GU,OBRA_GRIS,2026,4,2.0,5.0,6.0,4.5,1.5,True,25
90002,VARILLA DE ACERO 12mm,OBRA_GRIS,2026,4,4.0,3.0,3.0,4.5,2.06,True,18
90003,ARENA LAVADA m3,OBRA_GRIS,2026,4,1.0,7.0,6.0,4.5,2.29,True,12
90004,GRAVA 3/4 m3,OBRA_GRIS,2026,4,6.0,2.0,2.0,3.0,1.73,True,10
90005,BLOQUE HORMIGON 15cm,OBRA_GRIS,2026,4,5.0,6.0,5.0,5.25,0.43,True,60
90006,CABLE ELECTRICO THHN #12,ELECTRICO,2026,4,12.0,5.0,8.0,8.5,2.5,True,40
90007,"TUBERIA PVC SANITARIA 4""",AAPP,2026,4,2.0,3.0,5.0,3.75,1.3,True,15
90001,CEMENTO PORTLAND TIPO GU,OBRA_GRIS,2026,5,3.0,2.0,5.0,4.0,1.58,True,25
90002,VARILLA DE ACERO 12mm,OBRA_GRIS,2026,5,3.0,4.0,3.0,3.25,0.43,True,18
90003,ARENA LAVADA m3,OBRA_GRIS,2026,5,4.0,1.0,7.0,4.5,2.29,True,12
90004,GRAVA 3/4 m3,OBRA_GRIS,2026,5,1.0,6.0,2.0,2.75,1.92,True,10
90005,BLOQUE HORMIGON 15cm,OBRA_GRIS,2026,5,5.0,5.0,6.0,5.25,0.43,True,60
90006,CABLE ELECTRICO THHN #12,ELECTRICO,2026,5,7.0,12.0,5.0,8.0,2.55,True,40
90007,"TUBERIA PVC SANITARIA 4""",AAPP,2026,5,5.0,2.0,3.0,3.75,1.3,True,15
30369,"TUBOS DE 2""",AASS,2026,18,1.0,3.0,29.0,8.75,13.524668819112232,True,22
30372,"CODOS DE 2"" X 45",AASS,2026,18,4.0,7.0,41.0,16.0,16.990193249832878,True,40
30373,"CODOS DE 2"" X90",AASS,2026,18,6.0,5.0,60.0,20.0,26.72077843177477,True,50
30378,"REJILLA CROMADA DE 2""",AASS,2026,18,12.0,4.0,2.0,5.5,4.434711565216688,True,14
30401,"SIFON DE 1 1/2"" CON ACOPLE /EDESA",AASS,2026,18,12.0,1.0,2.0,6.25,5.5602757725374286,True,16
30372,"CODOS DE 2"" X 45",AASS,2026,23,120.0,4.0,7.0,43.0,54.00617248673217,True,108
30369,"TUBOS DE 2""",AASS,2026,27,1.0,1.0,3.0,8.5,13.69914839202301,True,21
30372,"CODOS DE 2"" X 45",AASS,2026,27,1.0,120.0,4.0,33.0,58.05170109479997,True,82
30373,"CODOS DE 2"" X90",AASS,2026,27,3.0,6.0,5.0,18.5,27.694764848252458,True,46
30386,"YEE DE 2""",AASS,2026,27,1.0,2.0,12.0,4.0,5.354126134736336,True,10
30401,"SIFON DE 1 1/2"" CON ACOPLE /EDESA",AASS,2026,27,1.0,12.0,1.0,4.0,5.354126134736341,True,10
30373,"CODOS DE 2"" X90",AASS,2026,31,2.0,3.0,6.0,4.0,1.82574185835054,True,10
OF1-024,"CODO PRESION 32"" X 90",AAPP,2026,36,3.0,4.0,6.0,5.25,2.217355782608345,True,13
30369,"TUBOS DE 2""",AASS,2026,49,6.0,1.0,1.0,2.75,2.3629078131263093,True,7
30371,"TUBOS DE 4"" DESAGUE",AASS,2026,49,10.0,5.0,15.0,11.25,4.787135538781669,True,28
30372,"CODOS DE 2"" X 45",AASS,2026,49,15.0,1.0,120.0,35.0,56.985378241557136,True,88
30373,"CODOS DE 2"" X90",AASS,2026,49,12.0,2.0,3.0,5.75,4.499999999999995,True,14
30375,CODO DE 3 X 90,AASS,2026,49,20.0,1.0,1.0,6.25,9.21502396451939,True,16
30376,"CODOS DE 4"" X 45",AASS,2026,49,6.0,3.0,2.0,6.5,5.916079783099615,True,16
30377,"CODOS DE 4"" X 90",AASS,2026,49,60.0,6.0,6.0,20.5,26.40075756488817,True,51
30386,"YEE DE 2""",AASS,2026,49,4.0,1.0,2.0,4.75,4.991659710623978,True,12
30388,"YEE 4""",AASS,2026,49,2.0,1.0,1.0,4.75,6.849574196011505,True,12
30389,YEE 4A2,AASS,2026,49,97.0,3.0,40.0,37.0,43.22807729551092,True,92
30390,REDUCTORES DE 4 A 2,AASS,2026,49,28.0,1.0,10.0,11.75,11.500000000000002,True,29
30392,REDUCTORES DE 3 A 2,AASS,2026,49,10.0,2.0,1.0,3.5,4.358898943540673,True,9
30397,"SIFON DE 2""",AASS,2026,49,7.0,1.0,2.0,3.25,2.6299556396765795,True,8
AAPP-046,"TUBO DE 3/4"" DE AGUA FRÍA- ROSCABLE - PLOMA",AAPP,2026,49,6.0,3.0,15.0,9.75,6.184658438426491,True,24
